Date & Time,Temp0,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11,Temp12,Temp13,Temp14,Temp15,Temp16,Temp17,Temp18,Temp19,Temp20,Temp21,Temp22,Temp23
07-03-2026 ; 16:33:43,80.1,88.2,74.3,45.3,60.6,57.3,65.4,64,55.6,59.6,69.2,72.2,67.6,62.5,57.2,39.2,64.4,63.2,50.1,40.8,55.8,56.9,57.6,54.2
