id,time,tag_name,value
4493,2026-05-01 17:47:28,TEMP,0.0
4491,2026-05-01 17:47:23,TEMP,0.0
4489,2026-05-01 17:47:18,TEMP,0.0
4487,2026-05-01 17:47:13,TEMP,0.0
4485,2026-05-01 17:47:08,TEMP,0.0
4483,2026-05-01 17:47:03,TEMP,0.0
4481,2026-05-01 17:46:58,TEMP,0.0
4479,2026-05-01 17:46:53,TEMP,0.0
4477,2026-05-01 17:46:48,TEMP,0.0
4475,2026-05-01 17:46:43,TEMP,0.0
4473,2026-05-01 17:46:38,TEMP,0.0
4471,2026-05-01 17:46:32,TEMP,0.0
4469,2026-05-01 17:46:27,TEMP,0.0
4467,2026-05-01 17:46:22,TEMP,0.0
4465,2026-05-01 17:46:17,TEMP,0.0
4463,2026-05-01 17:46:12,TEMP,0.0
4461,2026-05-01 17:46:07,TEMP,0.0
4459,2026-05-01 17:46:02,TEMP,0.0
4457,2026-05-01 17:45:57,TEMP,0.0
4455,2026-05-01 17:45:52,TEMP,0.0
4453,2026-05-01 17:45:47,TEMP,0.0
4451,2026-05-01 17:45:42,TEMP,0.0
4449,2026-05-01 17:45:37,TEMP,0.0
4447,2026-05-01 17:45:32,TEMP,0.0
4445,2026-05-01 17:45:27,TEMP,0.0
4443,2026-05-01 17:45:21,TEMP,0.0
4441,2026-05-01 17:45:16,TEMP,0.0
4439,2026-05-01 17:45:11,TEMP,0.0
4437,2026-05-01 17:45:06,TEMP,0.0
4435,2026-05-01 17:45:01,TEMP,0.0
4433,2026-05-01 17:44:56,TEMP,0.0
4431,2026-05-01 17:44:51,TEMP,0.0
4429,2026-05-01 17:44:46,TEMP,0.0
4427,2026-05-01 17:44:41,TEMP,0.0
4425,2026-05-01 17:44:36,TEMP,0.0
4423,2026-05-01 17:44:31,TEMP,0.0
4421,2026-05-01 17:44:25,TEMP,0.0
4419,2026-05-01 17:44:20,TEMP,0.0
4417,2026-05-01 17:44:15,TEMP,0.0
4415,2026-05-01 17:44:10,TEMP,0.0
4413,2026-05-01 17:44:05,TEMP,0.0
4411,2026-05-01 17:44:00,TEMP,0.0
4409,2026-05-01 17:43:55,TEMP,0.0
4407,2026-05-01 17:43:50,TEMP,0.0
4405,2026-05-01 17:43:45,TEMP,0.0
4403,2026-05-01 17:43:40,TEMP,0.0
4401,2026-05-01 17:43:35,TEMP,0.0
4399,2026-05-01 17:43:29,TEMP,0.0
4397,2026-05-01 17:43:24,TEMP,0.0
4395,2026-05-01 17:43:19,TEMP,0.0
4393,2026-05-01 17:43:14,TEMP,0.0
4391,2026-05-01 17:43:09,TEMP,0.0
4389,2026-05-01 17:43:04,TEMP,0.0
4387,2026-05-01 17:42:59,TEMP,0.0
4385,2026-05-01 17:42:54,TEMP,0.0
4383,2026-05-01 17:42:49,TEMP,0.0
4381,2026-05-01 17:42:44,TEMP,0.0
4379,2026-05-01 17:42:39,TEMP,0.0
4377,2026-05-01 17:42:34,TEMP,0.0
4375,2026-05-01 17:42:29,TEMP,0.0
4373,2026-05-01 17:42:23,TEMP,0.0
4371,2026-05-01 17:42:18,TEMP,0.0
4369,2026-05-01 17:42:13,TEMP,0.0
4367,2026-05-01 17:42:08,TEMP,0.0
4365,2026-05-01 17:42:03,TEMP,0.0
4363,2026-05-01 17:41:58,TEMP,0.0
4361,2026-05-01 17:41:53,TEMP,0.0
4359,2026-05-01 17:41:48,TEMP,0.0
4357,2026-05-01 17:41:43,TEMP,0.0
4355,2026-05-01 17:41:38,TEMP,0.0
4353,2026-05-01 17:41:33,TEMP,0.0
4351,2026-05-01 17:41:28,TEMP,0.0
4349,2026-05-01 17:41:23,TEMP,0.0
4347,2026-05-01 17:41:18,TEMP,0.0
4345,2026-05-01 17:41:13,TEMP,0.0
4343,2026-05-01 17:41:08,TEMP,0.0
4341,2026-05-01 17:41:03,TEMP,0.0
4339,2026-05-01 17:40:58,TEMP,0.0
4337,2026-05-01 17:40:53,TEMP,0.0
4335,2026-05-01 17:40:48,TEMP,0.0
4333,2026-05-01 17:40:42,TEMP,0.0
4331,2026-05-01 17:40:37,TEMP,0.0
4329,2026-05-01 17:40:32,TEMP,0.0
4327,2026-05-01 17:40:27,TEMP,0.0
4325,2026-05-01 17:40:22,TEMP,0.0
4323,2026-05-01 17:40:17,TEMP,0.0
4321,2026-05-01 17:40:12,TEMP,0.0
4319,2026-05-01 17:40:07,TEMP,0.0
4317,2026-05-01 17:40:02,TEMP,0.0
4315,2026-05-01 17:39:57,TEMP,0.0
4313,2026-05-01 17:39:52,TEMP,0.0
4311,2026-05-01 17:39:47,TEMP,0.0
4309,2026-05-01 17:39:42,TEMP,0.0
4307,2026-05-01 17:39:37,TEMP,0.0
4305,2026-05-01 17:39:32,TEMP,0.0
4303,2026-05-01 17:39:27,TEMP,0.0
4301,2026-05-01 17:39:22,TEMP,0.0
4299,2026-05-01 17:39:17,TEMP,0.0
4297,2026-05-01 17:39:11,TEMP,0.0
4295,2026-05-01 17:39:06,TEMP,0.0
4293,2026-05-01 17:39:01,TEMP,0.0
4291,2026-05-01 17:38:56,TEMP,0.0
4289,2026-05-01 17:38:51,TEMP,0.0
4287,2026-05-01 17:38:46,TEMP,0.0
4285,2026-05-01 17:38:41,TEMP,0.0
4283,2026-05-01 17:38:36,TEMP,0.0
4281,2026-05-01 17:38:31,TEMP,0.0
4279,2026-05-01 17:38:26,TEMP,0.0
4277,2026-05-01 17:38:21,TEMP,0.0
4275,2026-05-01 17:38:16,TEMP,0.0
4273,2026-05-01 17:38:11,TEMP,0.0
4271,2026-05-01 17:38:06,TEMP,0.0
4269,2026-05-01 17:38:01,TEMP,0.0
4267,2026-05-01 17:37:56,TEMP,0.0
4265,2026-05-01 17:37:50,TEMP,0.0
4263,2026-05-01 17:37:45,TEMP,0.0
4261,2026-05-01 17:37:40,TEMP,0.0
4259,2026-05-01 17:37:35,TEMP,0.0
4257,2026-05-01 17:37:30,TEMP,0.0
4255,2026-05-01 17:37:25,TEMP,0.0
4253,2026-05-01 17:37:20,TEMP,0.0
4251,2026-05-01 17:37:15,TEMP,0.0
4249,2026-05-01 17:37:10,TEMP,0.0
4247,2026-05-01 17:37:05,TEMP,0.0
4245,2026-05-01 17:37:00,TEMP,0.0
4243,2026-05-01 17:36:55,TEMP,0.0
4241,2026-05-01 17:36:50,TEMP,0.0
4239,2026-05-01 17:36:45,TEMP,0.0
4237,2026-05-01 17:36:40,TEMP,0.0
4235,2026-05-01 17:36:35,TEMP,0.0
4233,2026-05-01 17:36:30,TEMP,0.0
4231,2026-05-01 17:36:25,TEMP,0.0
4229,2026-05-01 17:36:19,TEMP,0.0
4227,2026-05-01 17:36:14,TEMP,0.0
4225,2026-05-01 17:36:09,TEMP,0.0
4223,2026-05-01 17:36:04,TEMP,0.0
4221,2026-05-01 17:35:59,TEMP,0.0
4219,2026-05-01 17:35:54,TEMP,0.0
4217,2026-05-01 17:35:49,TEMP,0.0
4215,2026-05-01 17:35:44,TEMP,0.0
4213,2026-05-01 17:35:39,TEMP,0.0
4211,2026-05-01 17:35:34,TEMP,0.0
4209,2026-05-01 17:35:29,TEMP,0.0
4207,2026-05-01 17:35:24,TEMP,0.0
4205,2026-05-01 17:35:19,TEMP,0.0
4203,2026-05-01 17:35:14,TEMP,0.0
4201,2026-05-01 17:35:09,TEMP,0.0
4199,2026-05-01 17:35:04,TEMP,0.0
4197,2026-05-01 17:34:59,TEMP,0.0
4195,2026-05-01 17:34:54,TEMP,0.0
4193,2026-05-01 17:34:48,TEMP,0.0
4191,2026-05-01 17:34:43,TEMP,0.0
4189,2026-05-01 17:34:38,TEMP,0.0
4187,2026-05-01 17:34:33,TEMP,0.0
4185,2026-05-01 17:34:28,TEMP,0.0
4183,2026-05-01 17:34:23,TEMP,0.0
4181,2026-05-01 17:34:18,TEMP,0.0
4179,2026-05-01 17:34:13,TEMP,0.0
4177,2026-05-01 17:34:08,TEMP,0.0
4175,2026-05-01 17:34:03,TEMP,0.0
4173,2026-05-01 17:33:58,TEMP,0.0
4171,2026-05-01 17:33:53,TEMP,0.0
4169,2026-05-01 17:33:36,TEMP,0.0
4167,2026-05-01 17:33:31,TEMP,0.0
4165,2026-05-01 17:33:26,TEMP,0.0
4163,2026-05-01 17:33:21,TEMP,0.0
4161,2026-05-01 17:33:16,TEMP,0.0
4159,2026-05-01 17:33:11,TEMP,0.0
4157,2026-05-01 17:33:06,TEMP,0.0
4155,2026-05-01 17:33:01,TEMP,0.0
4153,2026-05-01 17:32:55,TEMP,0.0
4151,2026-05-01 17:32:50,TEMP,0.0
4149,2026-05-01 17:32:45,TEMP,0.0
4147,2026-05-01 17:32:40,TEMP,0.0
4145,2026-05-01 17:32:35,TEMP,0.0
4143,2026-05-01 17:32:30,TEMP,0.0
4141,2026-05-01 17:32:25,TEMP,0.0
4139,2026-05-01 17:32:20,TEMP,0.0
4137,2026-05-01 17:32:15,TEMP,0.0
4135,2026-05-01 17:32:10,TEMP,0.0
4133,2026-05-01 17:32:05,TEMP,0.0
4131,2026-05-01 17:32:00,TEMP,0.0
4129,2026-05-01 17:31:55,TEMP,0.0
4127,2026-05-01 17:31:49,TEMP,0.0
4125,2026-05-01 17:31:44,TEMP,0.0
4123,2026-05-01 17:31:39,TEMP,0.0
4121,2026-05-01 17:31:34,TEMP,0.0
4119,2026-05-01 17:31:29,TEMP,0.0
4117,2026-05-01 17:31:24,TEMP,0.0
4115,2026-05-01 17:31:19,TEMP,0.0
4113,2026-05-01 17:31:14,TEMP,0.0
4111,2026-05-01 17:31:09,TEMP,0.0
4109,2026-05-01 17:31:04,TEMP,0.0
4107,2026-05-01 17:30:59,TEMP,0.0
4105,2026-05-01 17:30:54,TEMP,0.0
4103,2026-05-01 17:30:49,TEMP,0.0
4101,2026-05-01 17:30:44,TEMP,0.0
4099,2026-05-01 17:30:39,TEMP,0.0
4097,2026-05-01 17:30:33,TEMP,0.0
4095,2026-05-01 17:30:28,TEMP,0.0
4093,2026-05-01 17:30:23,TEMP,0.0
4091,2026-05-01 17:30:18,TEMP,0.0
4089,2026-05-01 17:30:13,TEMP,0.0
4087,2026-05-01 17:30:08,TEMP,0.0
4085,2026-05-01 17:30:03,TEMP,0.0
4083,2026-05-01 17:29:58,TEMP,0.0
4081,2026-05-01 17:29:53,TEMP,0.0
4079,2026-05-01 17:29:48,TEMP,0.0
4077,2026-05-01 17:29:43,TEMP,0.0
4075,2026-05-01 17:29:38,TEMP,0.0
4073,2026-05-01 17:29:33,TEMP,0.0
4071,2026-05-01 17:29:28,TEMP,0.0
4069,2026-05-01 17:29:23,TEMP,0.0
4067,2026-05-01 17:29:17,TEMP,0.0
4065,2026-05-01 17:29:12,TEMP,0.0
4063,2026-05-01 17:29:07,TEMP,0.0
4061,2026-05-01 17:29:02,TEMP,0.0
4059,2026-05-01 17:28:57,TEMP,0.0
4057,2026-05-01 17:28:52,TEMP,0.0
4055,2026-05-01 17:28:47,TEMP,0.0
4053,2026-05-01 17:28:42,TEMP,0.0
4051,2026-05-01 17:28:37,TEMP,0.0
4049,2026-05-01 17:28:32,TEMP,0.0
4047,2026-05-01 17:28:27,TEMP,0.0
4045,2026-05-01 17:28:22,TEMP,0.0
4043,2026-05-01 17:28:08,TEMP,0.0
4041,2026-05-01 17:28:03,TEMP,0.0
4039,2026-05-01 17:27:57,TEMP,0.0
4037,2026-05-01 17:27:52,TEMP,0.0
4035,2026-05-01 17:27:47,TEMP,0.0
4033,2026-05-01 17:27:42,TEMP,0.0
4031,2026-05-01 17:27:37,TEMP,0.0
4029,2026-05-01 17:27:32,TEMP,0.0
4027,2026-05-01 17:27:27,TEMP,0.0
4025,2026-05-01 17:27:22,TEMP,0.0
4023,2026-05-01 17:27:17,TEMP,0.0
4021,2026-05-01 17:27:12,TEMP,0.0
4019,2026-05-01 17:26:58,TEMP,0.0
4017,2026-05-01 17:26:53,TEMP,0.0
4015,2026-05-01 17:26:48,TEMP,0.0
4013,2026-05-01 17:26:43,TEMP,0.0
4011,2026-05-01 17:26:38,TEMP,0.0
4009,2026-05-01 17:26:33,TEMP,0.0
4007,2026-05-01 17:26:28,TEMP,0.0
4005,2026-05-01 17:26:23,TEMP,0.0
4003,2026-05-01 17:26:17,TEMP,0.0
4001,2026-05-01 17:26:12,TEMP,0.0
3999,2026-05-01 17:26:07,TEMP,0.0
3997,2026-05-01 17:26:02,TEMP,0.0
3995,2026-05-01 17:25:57,TEMP,0.0
3993,2026-05-01 17:25:52,TEMP,0.0
3991,2026-05-01 17:25:47,TEMP,0.0
3989,2026-05-01 17:25:42,TEMP,0.0
3987,2026-05-01 17:25:37,TEMP,0.0
3985,2026-05-01 17:25:32,TEMP,0.0
3983,2026-05-01 17:25:27,TEMP,0.0
3981,2026-05-01 17:25:22,TEMP,0.0
3979,2026-05-01 17:25:17,TEMP,0.0
3977,2026-05-01 17:25:12,TEMP,0.0
3975,2026-05-01 17:25:07,TEMP,0.0
3973,2026-05-01 17:25:01,TEMP,0.0
3971,2026-05-01 17:24:56,TEMP,0.0
3969,2026-05-01 17:24:51,TEMP,0.0
3967,2026-05-01 17:24:46,TEMP,0.0
3965,2026-05-01 17:24:41,TEMP,0.0
3963,2026-05-01 17:24:36,TEMP,0.0
3961,2026-05-01 17:24:31,TEMP,0.0
3959,2026-05-01 17:24:26,TEMP,0.0
3957,2026-05-01 17:24:21,TEMP,0.0
3955,2026-05-01 17:24:16,TEMP,0.0
3953,2026-05-01 17:24:11,TEMP,0.0
3951,2026-05-01 17:24:00,TEMP,0.0
3949,2026-05-01 17:23:55,TEMP,0.0
3947,2026-05-01 17:23:50,TEMP,0.0
3945,2026-05-01 17:23:45,TEMP,0.0
3943,2026-05-01 17:23:40,TEMP,0.0
3941,2026-05-01 17:23:35,TEMP,0.0
3939,2026-05-01 17:23:30,TEMP,0.0
3937,2026-05-01 17:23:25,TEMP,0.0
3935,2026-05-01 17:23:20,TEMP,0.0
3933,2026-05-01 17:23:15,TEMP,0.0
3931,2026-05-01 17:23:10,TEMP,0.0
3929,2026-05-01 17:23:05,TEMP,0.0
3927,2026-05-01 17:23:00,TEMP,0.0
3925,2026-05-01 17:22:54,TEMP,0.0
3923,2026-05-01 17:22:49,TEMP,0.0
3921,2026-05-01 17:22:44,TEMP,0.0
3919,2026-05-01 17:22:39,TEMP,0.0
3917,2026-05-01 17:22:34,TEMP,0.0
3915,2026-05-01 17:22:29,TEMP,0.0
3913,2026-05-01 17:22:24,TEMP,0.0
3911,2026-05-01 17:22:19,TEMP,0.0
3909,2026-05-01 17:22:14,TEMP,0.0
3907,2026-05-01 17:22:09,TEMP,0.0
3905,2026-05-01 17:22:04,TEMP,0.0
3903,2026-05-01 17:21:59,TEMP,0.0
3901,2026-05-01 17:21:54,TEMP,0.0
3899,2026-05-01 17:21:49,TEMP,0.0
3897,2026-05-01 17:21:44,TEMP,0.0
3895,2026-05-01 17:21:39,TEMP,0.0
3893,2026-05-01 17:21:34,TEMP,0.0
3891,2026-05-01 17:21:29,TEMP,0.0
3889,2026-05-01 17:21:24,TEMP,0.0
3887,2026-05-01 17:21:18,TEMP,0.0
3885,2026-05-01 17:21:13,TEMP,0.0
3883,2026-05-01 17:21:08,TEMP,0.0
3881,2026-05-01 17:21:03,TEMP,0.0
3879,2026-05-01 17:20:58,TEMP,0.0
3877,2026-05-01 17:20:53,TEMP,0.0
3875,2026-05-01 17:20:48,TEMP,0.0
3873,2026-05-01 17:20:43,TEMP,0.0
3871,2026-05-01 17:20:38,TEMP,0.0
3869,2026-05-01 17:20:33,TEMP,0.0
3867,2026-05-01 17:20:28,TEMP,0.0
3865,2026-05-01 17:20:23,TEMP,0.0
3863,2026-05-01 17:20:18,TEMP,0.0
3861,2026-05-01 17:20:05,TEMP,0.0
3859,2026-05-01 17:20:00,TEMP,0.0
3857,2026-05-01 17:19:55,TEMP,0.0
3855,2026-05-01 17:19:50,TEMP,0.0
3853,2026-05-01 17:19:45,TEMP,0.0
3851,2026-05-01 17:19:40,TEMP,0.0
3849,2026-05-01 17:19:35,TEMP,0.0
3847,2026-05-01 17:19:30,TEMP,0.0
3845,2026-05-01 17:19:25,TEMP,0.0
3843,2026-05-01 17:19:20,TEMP,0.0
3841,2026-05-01 17:19:15,TEMP,0.0
3839,2026-05-01 17:19:10,TEMP,0.0
3837,2026-05-01 17:19:05,TEMP,0.0
