Date & Time,Temp0,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11
13-04-2026 ; 18:13:32,40.5,36.90,40.45,40.5,40.7,40.8,40.7,40.9,40.6,40.7,40.7,40.2
13-04-2026 ; 18:14:00,40.5,36.90,40.45,40.5,40.7,40.8,40.7,40.9,40.6,40.7,40.7,40.2
