Date & Time,Temp0,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11,Temp12,Temp13,Temp14,Temp15,Temp16,Temp17,Temp18,Temp19,Temp20,Temp21,Temp22,Temp23
11-04-2026 ; 15:57:17,38.8,38.4,38.4,38.8,39,39.6,39.4,39.5,39.9,40,40,39.6,39.2,39.9,40,40,39,39.7,39.6,39.8,39.5,39.8,38.1,40
11-04-2026 ; 15:58:00,38.7,38.4,38.4,38.8,39,39.5,39.4,39.4,39.9,40,40,39.6,39.2,39.9,40,40.1,39,39.7,39.6,39.8,39.6,39.8,38.1,40.1
