Date & Time,Temp0,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11
14-04-2026 ; 09:57:51,35.3,33.20,35.31,34.9,35.5,35.6,35.7,35.7,35.5,35.3,35.1,37.1
14-04-2026 ; 09:58:00,35.3,33.20,35.31,34.9,35.5,35.6,35.7,35.7,35.5,35.3,35.1,37.1
