Date & Time,Temp0,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11
14-04-2026 ; 09:51:29,34.4,32.31,34.42,34.4,34.5,34.6,34.6,34.6,34.7,34.4,34.6,36.9
14-04-2026 ; 09:52:00,34.4,32.31,34.52,34.4,34.5,34.6,34.6,34.6,34.7,34.4,34.6,36.9
