Date & Time,Temp0,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11,Temp12,Temp13,Temp14,Temp15,Temp16,Temp17,Temp18,Temp19,Temp20,Temp21,Temp22,Temp23
17-04-2026 ; 14:02:45,40.5,39.40,40.56,40.4,39.9,39.8,39.9,40,40.1,39.7,40,40,40.1,39.8,40,39.9,40.1,40.1,40.1,39.9,39.9,39.7,38.7,41.1
17-04-2026 ; 14:03:00,40.5,39.40,40.56,40.5,40,39.9,40,40.1,40.1,39.7,40,40,40.3,40,40.1,40,40.2,40.3,40.1,39.9,39.9,39.7,38.7,41.1
